movieId,tt,title,year,txt_filename,imdb_url
1249,tt0100263,La Femme Nikita,1990,La_Femme_Nikita_1990.txt,https://www.imdb.com/title/tt0100263/
1250,tt0050212,The Bridge on the River Kwai,1957,The_Bridge_on_the_River_Kwai_1957.txt,https://www.imdb.com/title/tt0050212/
1251,tt0056801,8½,1963,8½_1963.txt,https://www.imdb.com/title/tt0056801/
1252,tt0071315,Chinatown,1974,Chinatown_1974.txt,https://www.imdb.com/title/tt0071315/
1248,tt0052311,Touch of Evil,1958,Touch_of_Evil_1958.txt,https://www.imdb.com/title/tt0052311/
1253,tt0043456,The Day the Earth Stood Still,1951,The_Day_the_Earth_Stood_Still_1951.txt,https://www.imdb.com/title/tt0043456/
1255,tt0092610,Bad Taste,1987,Bad_Taste_1987.txt,https://www.imdb.com/title/tt0092610/
1254,tt0040897,The Treasure of the Sierra Madre,1948,The_Treasure_of_the_Sierra_Madre_1948.txt,https://www.imdb.com/title/tt0040897/
1256,tt0023969,Duck Soup,1933,Duck_Soup_1933.txt,https://www.imdb.com/title/tt0023969/
1257,tt0088794,Better Off Dead,1985,Better_Off_Dead_1985.txt,https://www.imdb.com/title/tt0088794/
1259,tt0092005,Stand by Me,1986,Stand_by_Me_1986.txt,https://www.imdb.com/title/tt0092005/
1260,tt0022100,M,1931,M_1931.txt,https://www.imdb.com/title/tt0022100/
1258,tt0081505,The Shining,1980,The_Shining_1980.txt,https://www.imdb.com/title/tt0081505/
1262,tt0057115,The Great Escape,1963,The_Great_Escape_1963.txt,https://www.imdb.com/title/tt0057115/
1261,tt0092991,Evil Dead II,1987,Evil_Dead_II_1987.txt,https://www.imdb.com/title/tt0092991/
1264,tt0082269,Diva,1981,Diva_1981.txt,https://www.imdb.com/title/tt0082269/
1263,tt0077416,The Deer Hunter,1978,The_Deer_Hunter_1978.txt,https://www.imdb.com/title/tt0077416/
1266,tt0105695,Unforgiven,1992,Unforgiven_1992.txt,https://www.imdb.com/title/tt0105695/
1267,tt0056218,The Manchurian Candidate,1962,The_Manchurian_Candidate_1962.txt,https://www.imdb.com/title/tt0056218/
1265,tt0107048,Groundhog Day,1993,Groundhog_Day_1993.txt,https://www.imdb.com/title/tt0107048/
1269,tt0036613,Arsenic and Old Lace,1944,Arsenic_and_Old_Lace_1944.txt,https://www.imdb.com/title/tt0036613/
1270,tt0088763,Back to the Future,1985,Back_to_the_Future_1985.txt,https://www.imdb.com/title/tt0088763/
1268,tt0100436,Pump Up the Volume,1990,Pump_Up_the_Volume_1990.txt,https://www.imdb.com/title/tt0100436/
1272,tt0066206,Patton,1970,Patton_1970.txt,https://www.imdb.com/title/tt0066206/
1273,tt0090967,Down by Law,1986,Down_by_Law_1986.txt,https://www.imdb.com/title/tt0090967/
1271,tt0101921,Fried Green Tomatoes,1991,Fried_Green_Tomatoes_1991.txt,https://www.imdb.com/title/tt0101921/
1275,tt0091203,Highlander,1986,Highlander_1986.txt,https://www.imdb.com/title/tt0091203/
1276,tt0061512,Cool Hand Luke,1967,Cool_Hand_Luke_1967.txt,https://www.imdb.com/title/tt0061512/
1278,tt0072431,Young Frankenstein,1974,Young_Frankenstein_1974.txt,https://www.imdb.com/title/tt0072431/
1274,tt0094625,Akira,1988,Akira_1988.txt,https://www.imdb.com/title/tt0094625/
1279,tt0102536,Night on Earth,1991,Night_on_Earth_1991.txt,https://www.imdb.com/title/tt0102536/
1277,tt0099334,Cyrano de Bergerac,1990,Cyrano_de_Bergerac_1990.txt,https://www.imdb.com/title/tt0099334/
1281,tt0032553,The Great Dictator,1940,The_Great_Dictator_1940.txt,https://www.imdb.com/title/tt0032553/
1282,tt0032455,Fantasia,1940,Fantasia_1940.txt,https://www.imdb.com/title/tt0032455/
1283,tt0044706,High Noon,1952,High_Noon_1952.txt,https://www.imdb.com/title/tt0044706/
1280,tt0101640,Raise the Red Lantern,1991,Raise_the_Red_Lantern_1991.txt,https://www.imdb.com/title/tt0101640/
1285,tt0097493,Heathers,1989,Heathers_1989.txt,https://www.imdb.com/title/tt0097493/
1286,tt0081534,Somewhere in Time,1980,Somewhere_in_Time_1980.txt,https://www.imdb.com/title/tt0081534/
1284,tt0038355,The Big Sleep,1946,The_Big_Sleep_1946.txt,https://www.imdb.com/title/tt0038355/
1288,tt0088258,This Is Spinal Tap,1984,This_Is_Spinal_Tap_1984.txt,https://www.imdb.com/title/tt0088258/
1287,tt0052618,Ben-Hur,1959,Ben-Hur_1959.txt,https://www.imdb.com/title/tt0052618/
1289,tt0085809,Koyaanisqatsi,1982,Koyaanisqatsi_1982.txt,https://www.imdb.com/title/tt0085809/
1290,tt0094006,Some Kind of Wonderful,1987,Some_Kind_of_Wonderful_1987.txt,https://www.imdb.com/title/tt0094006/
1292,tt0078841,Being There,1979,Being_There_1979.txt,https://www.imdb.com/title/tt0078841/
1295,tt0096332,The Unbearable Lightness of Being,1988,The_Unbearable_Lightness_of_Being_1988.txt,https://www.imdb.com/title/tt0096332/
1296,tt0091867,A Room with a View,1985,A_Room_with_a_View_1985.txt,https://www.imdb.com/title/tt0091867/
1291,tt0097576,Indiana Jones and the Last Crusade,1989,Indiana_Jones_and_the_Last_Crusade_1989.txt,https://www.imdb.com/title/tt0097576/
1297,tt0089886,Real Genius,1985,Real_Genius_1985.txt,https://www.imdb.com/title/tt0089886/
1293,tt0083987,Gandhi,1982,Gandhi_1982.txt,https://www.imdb.com/title/tt0083987/
1299,tt0087553,The Killing Fields,1984,The_Killing_Fields_1984.txt,https://www.imdb.com/title/tt0087553/
1300,tt0089606,My Life as a Dog,1985,My_Life_as_a_Dog_1985.txt,https://www.imdb.com/title/tt0089606/
1298,tt0084503,Pink Floyd: The Wall,1982,Pink_Floyd_The_Wall_1982.txt,https://www.imdb.com/title/tt0084503/
1301,tt0049223,Forbidden Planet,1956,Forbidden_Planet_1956.txt,https://www.imdb.com/title/tt0049223/
1302,tt0097351,Field of Dreams,1989,Field_of_Dreams_1989.txt,https://www.imdb.com/title/tt0097351/
1303,tt0073341,The Man Who Would Be King,1975,The_Man_Who_Would_Be_King_1975.txt,https://www.imdb.com/title/tt0073341/
1305,tt0087884,"Paris, Texas",1984,"Paris,_Texas_1984.txt",https://www.imdb.com/title/tt0087884/
1304,tt0064115,Butch Cassidy and the Sundance Kid,1969,Butch_Cassidy_and_the_Sundance_Kid_1969.txt,https://www.imdb.com/title/tt0064115/
1306,tt0101458,Until the End of the World,1991,Until_the_End_of_the_World_1991.txt,https://www.imdb.com/title/tt0101458/
1310,tt0116589,Hype!,1996,Hype!_1996.txt,https://www.imdb.com/title/tt0116589/
1312,tt0116293,Female Perversions,1996,Female_Perversions_1996.txt,https://www.imdb.com/title/tt0116293/
1307,tt0098635,When Harry Met Sally...,1989,When_Harry_Met_Sally..._1989.txt,https://www.imdb.com/title/tt0098635/
1318,tt0112537,Blue Juice,1995,Blue_Juice_1995.txt,https://www.imdb.com/title/tt0112537/
1320,tt0103644,Alien³,1992,Alien³_1992.txt,https://www.imdb.com/title/tt0103644/
1321,tt0082010,An American Werewolf in London,1981,An_American_Werewolf_in_London_1981.txt,https://www.imdb.com/title/tt0082010/
1322,tt0103678,Amityville 1992: It's About Time (Video 1992),1992,Amityville_1992_It's_About_Time_(Video_1992)_1992.txt,https://www.imdb.com/title/tt0103678/
1323,tt0085159,Amityville 3-D,1983,Amityville_3-D_1983.txt,https://www.imdb.com/title/tt0085159/
1325,tt0106262,Amityville: A New Generation (Video 1993),1993,Amityville_A_New_Generation_(Video_1993)_1993.txt,https://www.imdb.com/title/tt0106262/
1324,tt0115535,Amityville Dollhouse (Video 1996),1996,Amityville_Dollhouse_(Video_1996)_1996.txt,https://www.imdb.com/title/tt0115535/
1326,tt0083550,Amityville II: The Possession,1982,Amityville_II_The_Possession_1982.txt,https://www.imdb.com/title/tt0083550/
1327,tt0078767,The Amityville Horror,1979,The_Amityville_Horror_1979.txt,https://www.imdb.com/title/tt0078767/
1328,tt0099030,The Amityville Curse (Video 1990),1990,The_Amityville_Curse_(Video_1990)_1990.txt,https://www.imdb.com/title/tt0099030/
1329,tt0071233,Blood for Dracula,1974,Blood_for_Dracula_1974.txt,https://www.imdb.com/title/tt0071233/
1330,tt0090655,April Fool's Day,1986,April_Fool's_Day_1986.txt,https://www.imdb.com/title/tt0090655/
1331,tt0075704,Audrey Rose,1977,Audrey_Rose_1977.txt,https://www.imdb.com/title/tt0075704/
1334,tt0051418,The Blob,1958,The_Blob_1958.txt,https://www.imdb.com/title/tt0051418/
1332,tt0092632,The Believers,1987,The_Believers_1987.txt,https://www.imdb.com/title/tt0092632/
1333,tt0056869,The Birds,1963,The_Birds_1963.txt,https://www.imdb.com/title/tt0056869/
1335,tt0082083,Blood Beach,1980,Blood_Beach_1980.txt,https://www.imdb.com/title/tt0082083/
1337,tt0037549,The Body Snatcher,1945,The_Body_Snatcher_1945.txt,https://www.imdb.com/title/tt0037549/
1336,tt0101492,Body Parts,1991,Body_Parts_1991.txt,https://www.imdb.com/title/tt0101492/
1339,tt0103874,Dracula,1992,Dracula_1992.txt,https://www.imdb.com/title/tt0103874/
1340,tt0026138,Bride of Frankenstein,1935,Bride_of_Frankenstein_1935.txt,https://www.imdb.com/title/tt0026138/
1341,tt0074258,Burnt Offerings,1976,Burnt_Offerings_1976.txt,https://www.imdb.com/title/tt0074258/
1343,tt0101540,Cape Fear,1991,Cape_Fear_1991.txt,https://www.imdb.com/title/tt0101540/
1342,tt0103919,Candyman,1992,Candyman_1992.txt,https://www.imdb.com/title/tt0103919/
1346,tt0083722,Cat People,1982,Cat_People_1982.txt,https://www.imdb.com/title/tt0083722/
1345,tt0074285,Carrie,1976,Carrie_1976.txt,https://www.imdb.com/title/tt0074285/
1344,tt0055824,Cape Fear,1962,Cape_Fear_1962.txt,https://www.imdb.com/title/tt0055824/
1348,tt0013442,Nosferatu: A Symphony of Horror,1922,Nosferatu_A_Symphony_of_Horror_1922.txt,https://www.imdb.com/title/tt0013442/
1349,tt0091651,Vampire in Venice,1988,Vampire_in_Venice_1988.txt,https://www.imdb.com/title/tt0091651/
1347,tt0087800,A Nightmare on Elm Street,1984,A_Nightmare_on_Elm_Street_1984.txt,https://www.imdb.com/title/tt0087800/
1351,tt0115710,Blood and Wine,1996,Blood_and_Wine_1996.txt,https://www.imdb.com/title/tt0115710/
1354,tt0115751,Breaking the Waves,1996,Breaking_the_Waves_1996.txt,https://www.imdb.com/title/tt0115751/
1352,tt0115495,Albino Alligator,1996,Albino_Alligator_1996.txt,https://www.imdb.com/title/tt0115495/
1355,tt0119791,Nightwatch,1997,Nightwatch_1997.txt,https://www.imdb.com/title/tt0119791/
1353,tt0117057,The Mirror Has Two Faces,1996,The_Mirror_Has_Two_Faces_1996.txt,https://www.imdb.com/title/tt0117057/
1350,tt0075005,The Omen,1976,The_Omen_1976.txt,https://www.imdb.com/title/tt0075005/
1356,tt0117731,Star Trek: First Contact,1996,Star_Trek_First_Contact_1996.txt,https://www.imdb.com/title/tt0117731/
1357,tt0117631,Shine,1996,Shine_1996.txt,https://www.imdb.com/title/tt0117631/
1358,tt0117666,Sling Blade,1996,Sling_Blade_1996.txt,https://www.imdb.com/title/tt0117666/
1361,tt0117293,Paradise Lost: The Child Murders at Robin Hood Hills,1996,Paradise_Lost_The_Child_Murders_at_Robin_Hood_Hills_1996.txt,https://www.imdb.com/title/tt0117293/
1359,tt0116705,Jingle All the Way,1996,Jingle_All_the_Way_1996.txt,https://www.imdb.com/title/tt0116705/
1363,tt0117372,The Preacher's Wife,1996,The_Preacher's_Wife_1996.txt,https://www.imdb.com/title/tt0117372/
1365,tt0117477,Ridicule,1996,Ridicule_1996.txt,https://www.imdb.com/title/tt0117477/
1367,tt0115433,101 Dalmatians,1996,101_Dalmatians_1996.txt,https://www.imdb.com/title/tt0115433/
1370,tt0099423,Die Hard 2,1990,Die_Hard_2_1990.txt,https://www.imdb.com/title/tt0099423/
1366,tt0115988,The Crucible,1996,The_Crucible_1996.txt,https://www.imdb.com/title/tt0115988/
1371,tt0079945,Star Trek: The Motion Picture,1979,Star_Trek_The_Motion_Picture_1979.txt,https://www.imdb.com/title/tt0079945/
1372,tt0102975,Star Trek VI: The Undiscovered Country,1991,Star_Trek_VI_The_Undiscovered_Country_1991.txt,https://www.imdb.com/title/tt0102975/
1375,tt0088170,Star Trek III: The Search for Spock,1984,Star_Trek_III_The_Search_for_Spock_1984.txt,https://www.imdb.com/title/tt0088170/
1374,tt0084726,Star Trek II: The Wrath of Khan,1982,Star_Trek_II_The_Wrath_of_Khan_1982.txt,https://www.imdb.com/title/tt0084726/
1379,tt0100994,Young Guns II,1990,Young_Guns_II_1990.txt,https://www.imdb.com/title/tt0100994/
1377,tt0103776,Batman Returns,1992,Batman_Returns_1992.txt,https://www.imdb.com/title/tt0103776/
1378,tt0096487,Young Guns,1988,Young_Guns_1988.txt,https://www.imdb.com/title/tt0096487/
1376,tt0092007,Star Trek IV: The Voyage Home,1986,Star_Trek_IV_The_Voyage_Home_1986.txt,https://www.imdb.com/title/tt0092007/
1373,tt0098382,Star Trek V: The Final Frontier,1989,Star_Trek_V_The_Final_Frontier_1989.txt,https://www.imdb.com/title/tt0098382/
1380,tt0077631,Grease,1978,Grease_1978.txt,https://www.imdb.com/title/tt0077631/
1381,tt0084021,Grease 2,1982,Grease_2_1982.txt,https://www.imdb.com/title/tt0084021/
1382,tt0100114,Marked for Death,1990,Marked_for_Death_1990.txt,https://www.imdb.com/title/tt0100114/
1385,tt0105690,Under Siege,1992,Under_Siege_1992.txt,https://www.imdb.com/title/tt0105690/
1387,tt0073195,Jaws,1975,Jaws_1975.txt,https://www.imdb.com/title/tt0073195/
1388,tt0077766,Jaws 2,1978,Jaws_2_1978.txt,https://www.imdb.com/title/tt0077766/
1389,tt0085750,Jaws 3-D,1983,Jaws_3-D_1983.txt,https://www.imdb.com/title/tt0085750/
1390,tt0117119,My Fellow Americans,1996,My_Fellow_Americans_1996.txt,https://www.imdb.com/title/tt0117119/
1392,tt0115906,Citizen Ruth,1996,Citizen_Ruth_1996.txt,https://www.imdb.com/title/tt0115906/
1391,tt0116996,Mars Attacks!,1996,Mars_Attacks!_1996.txt,https://www.imdb.com/title/tt0116996/
1394,tt0093822,Raising Arizona,1987,Raising_Arizona_1987.txt,https://www.imdb.com/title/tt0093822/
1395,tt0094155,Tin Men,1987,Tin_Men_1987.txt,https://www.imdb.com/title/tt0094155/
1393,tt0116695,Jerry Maguire,1996,Jerry_Maguire_1996.txt,https://www.imdb.com/title/tt0116695/
1396,tt0105435,Sneakers,1992,Sneakers_1992.txt,https://www.imdb.com/title/tt0105435/
1397,tt0115633,Bastard Out of Carolina (TV Movie 1996),1996,Bastard_Out_of_Carolina_(TV_Movie_1996)_1996.txt,https://www.imdb.com/title/tt0115633/
1398,tt0116621,In Love and War,1996,In_Love_and_War_1996.txt,https://www.imdb.com/title/tt0116621/
1401,tt0116410,Ghosts of Mississippi,1996,Ghosts_of_Mississippi_1996.txt,https://www.imdb.com/title/tt0116410/
1399,tt0116999,Marvin's Room,1996,Marvin's_Room_1996.txt,https://www.imdb.com/title/tt0116999/
1405,tt0115641,Beavis and Butt-Head Do America,1996,Beavis_and_Butt-Head_Do_America_1996.txt,https://www.imdb.com/title/tt0115641/
1406,tt0112769,The Ceremony,1995,The_Ceremony_1995.txt,https://www.imdb.com/title/tt0112769/
1407,tt0117571,Scream,1996,Scream_1996.txt,https://www.imdb.com/title/tt0117571/
1408,tt0104691,The Last of the Mohicans,1992,The_Last_of_the_Mohicans_1992.txt,https://www.imdb.com/title/tt0104691/
1409,tt0117038,Michael,1996,Michael_1996.txt,https://www.imdb.com/title/tt0117038/
1411,tt0116477,Hamlet,1996,Hamlet_1996.txt,https://www.imdb.com/title/tt0116477/
1412,tt0117690,Some Mother's Son,1996,Some_Mother's_Son_1996.txt,https://www.imdb.com/title/tt0117690/
1413,tt0118163,The Whole Wide World,1996,The_Whole_Wide_World_1996.txt,https://www.imdb.com/title/tt0118163/
1414,tt0117091,Mother,1996,Mother_1996.txt,https://www.imdb.com/title/tt0117091/
1415,tt0118100,Thieves,1996,Thieves_1996.txt,https://www.imdb.com/title/tt0118100/
1416,tt0116250,Evita,1996,Evita_1996.txt,https://www.imdb.com/title/tt0116250/
1423,tt0116506,Hearts & Minds,1995,Hearts_&_Minds_1995.txt,https://www.imdb.com/title/tt0116506/
1419,tt0067959,Walkabout,1971,Walkabout_1971.txt,https://www.imdb.com/title/tt0067959/
1417,tt0117364,The Portrait of a Lady,1996,The_Portrait_of_a_Lady_1996.txt,https://www.imdb.com/title/tt0117364/
1426,tt0120550,Zeus and Roxanne,1997,Zeus_and_Roxanne_1997.txt,https://www.imdb.com/title/tt0120550/
1422,tt0119731,Murder at 1600,1997,Murder_at_1600_1997.txt,https://www.imdb.com/title/tt0119731/
1427,tt0120390,Turbulence,1997,Turbulence_1997.txt,https://www.imdb.com/title/tt0120390/
1425,tt0119115,Fierce Creatures,1997,Fierce_Creatures_1997.txt,https://www.imdb.com/title/tt0119115/
1428,tt0112362,Angel Baby,1995,Angel_Baby_1995.txt,https://www.imdb.com/title/tt0112362/
1429,tt0116704,First Strike,1996,First_Strike_1996.txt,https://www.imdb.com/title/tt0116704/
1437,tt0106535,The Cement Garden,1993,The_Cement_Garden_1993.txt,https://www.imdb.com/title/tt0106535/
1430,tt0120414,Underworld,1996,Underworld_1996.txt,https://www.imdb.com/title/tt0120414/
1439,tt0119644,Meet Wally Sparks,1997,Meet_Wally_Sparks_1997.txt,https://www.imdb.com/title/tt0119644/
1432,tt0119664,Metro,1997,Metro_1997.txt,https://www.imdb.com/title/tt0119664/
1431,tt0118708,Beverly Hills Ninja,1997,Beverly_Hills_Ninja_1997.txt,https://www.imdb.com/title/tt0118708/
1440,tt0106266,Amos & Andrew,1993,Amos_&_Andrew_1993.txt,https://www.imdb.com/title/tt0106266/
1438,tt0118928,Dante's Peak,1997,Dante's_Peak_1997.txt,https://www.imdb.com/title/tt0118928/
1441,tt0106387,Benny & Joon,1993,Benny_&_Joon_1993.txt,https://www.imdb.com/title/tt0106387/
1442,tt0119937,Prefontaine,1997,Prefontaine_1997.txt,https://www.imdb.com/title/tt0119937/
1445,tt0119640,McHale's Navy,1997,McHale's_Navy_1997.txt,https://www.imdb.com/title/tt0119640/
1446,tt0116790,Kolya,1996,Kolya_1996.txt,https://www.imdb.com/title/tt0116790/
1447,tt0119225,Gridlock'd,1997,Gridlock'd_1997.txt,https://www.imdb.com/title/tt0119225/
1456,tt0119887,The Pest,1997,The_Pest_1997.txt,https://www.imdb.com/title/tt0119887/
1454,tt0120238,SubUrbia,1996,SubUrbia_1996.txt,https://www.imdb.com/title/tt0120238/
1449,tt0118111,Waiting for Guffman,1996,Waiting_for_Guffman_1996.txt,https://www.imdb.com/title/tt0118111/
1453,tt0118691,The Beautician and the Beast,1997,The_Beautician_and_the_Beast_1997.txt,https://www.imdb.com/title/tt0118691/
1459,tt0118548,Absolute Power,1997,Absolute_Power_1997.txt,https://www.imdb.com/title/tt0118548/
1457,tt0119141,Fools Rush In,1997,Fools_Rush_In_1997.txt,https://www.imdb.com/title/tt0119141/
1460,tt0120317,That Darn Cat,1997,That_Darn_Cat_1997.txt,https://www.imdb.com/title/tt0120317/
1464,tt0116922,Lost Highway,1997,Lost_Highway_1997.txt,https://www.imdb.com/title/tt0116922/
1461,tt0120434,Vegas Vacation,1997,Vegas_Vacation_1997.txt,https://www.imdb.com/title/tt0120434/
1465,tt0120036,Rosewood,1997,Rosewood_1997.txt,https://www.imdb.com/title/tt0120036/
1458,tt0120357,Touch,1997,Touch_1997.txt,https://www.imdb.com/title/tt0120357/
1466,tt0119008,Donnie Brasco,1997,Donnie_Brasco_1997.txt,https://www.imdb.com/title/tt0119008/
1468,tt0118750,Booty Call,1997,Booty_Call_1997.txt,https://www.imdb.com/title/tt0118750/
1473,tt0118702,Best Men,1997,Best_Men_1997.txt,https://www.imdb.com/title/tt0118702/
1474,tt0119432,Jungle 2 Jungle,1997,Jungle_2_Jungle_1997.txt,https://www.imdb.com/title/tt0119432/
1475,tt0116743,Kama Sutra: A Tale of Love,1996,Kama_Sutra_A_Tale_of_Love_1996.txt,https://www.imdb.com/title/tt0116743/
1476,tt0119951,Private Parts,1997,Private_Parts_1997.txt,https://www.imdb.com/title/tt0119951/
1477,tt0119572,Love Jones,1997,Love_Jones_1997.txt,https://www.imdb.com/title/tt0119572/
1480,tt0120152,Smilla's Sense of Snow,1997,Smilla's_Sense_of_Snow_1997.txt,https://www.imdb.com/title/tt0120152/
1479,tt0120053,The Saint,1997,The_Saint_1997.txt,https://www.imdb.com/title/tt0120053/
1484,tt0116041,The Daytrippers,1996,The_Daytrippers_1996.txt,https://www.imdb.com/title/tt0116041/
1483,tt0115964,Crash,1996,Crash_1996.txt,https://www.imdb.com/title/tt0115964/
1485,tt0119528,Liar Liar,1997,Liar_Liar_1997.txt,https://www.imdb.com/title/tt0119528/
1487,tt0120094,Selena,1997,Selena_1997.txt,https://www.imdb.com/title/tt0120094/
1488,tt0118972,The Devil's Own,1997,The_Devil's_Own_1997.txt,https://www.imdb.com/title/tt0118972/
1490,tt0118663,B*A*P*S,1997,B_A_P_S_1997.txt,https://www.imdb.com/title/tt0118663/
1489,tt0118829,Cats Don't Dance,1997,Cats_Don't_Dance_1997.txt,https://www.imdb.com/title/tt0118829/
1493,tt0116931,Love and Other Catastrophes,1996,Love_and_Other_Catastrophes_1996.txt,https://www.imdb.com/title/tt0116931/
1495,tt0120389,Turbo: A Power Rangers Movie,1997,Turbo_A_Power_Rangers_Movie_1997.txt,https://www.imdb.com/title/tt0120389/
1496,tt0118623,Anna Karenina,1997,Anna_Karenina_1997.txt,https://www.imdb.com/title/tt0118623/
1497,tt0119013,Double Team,1997,Double_Team_1997.txt,https://www.imdb.com/title/tt0119013/
1498,tt0119381,Inventing the Abbotts,1997,Inventing_the_Abbotts_1997.txt,https://www.imdb.com/title/tt0119381/
1500,tt0119229,Grosse Pointe Blank,1997,Grosse_Pointe_Blank_1997.txt,https://www.imdb.com/title/tt0119229/
1502,tt0116783,Kissed,1996,Kissed_1996.txt,https://www.imdb.com/title/tt0116783/
1499,tt0118615,Anaconda,1997,Anaconda_1997.txt,https://www.imdb.com/title/tt0118615/
1503,tt0118541,8 Heads in a Duffel Bag,1997,8_Heads_in_a_Duffel_Bag_1997.txt,https://www.imdb.com/title/tt0118541/
1507,tt0119859,Paradise Road,1997,Paradise_Road_1997.txt,https://www.imdb.com/title/tt0119859/
1514,tt0116295,Temptress Moon,1996,Temptress_Moon_1996.txt,https://www.imdb.com/title/tt0116295/
1513,tt0120032,Romy and Michele's High School Reunion,1997,Romy_and_Michele's_High_School_Reunion_1997.txt,https://www.imdb.com/title/tt0120032/
1515,tt0120461,Volcano,1997,Volcano_1997.txt,https://www.imdb.com/title/tt0120461/
1516,tt0115886,Children of the Revolution,1996,Children_of_the_Revolution_1996.txt,https://www.imdb.com/title/tt0115886/
1518,tt0118771,Breakdown,1997,Breakdown_1997.txt,https://www.imdb.com/title/tt0118771/
1519,tt0115760,Broken English,1996,Broken_English_1996.txt,https://www.imdb.com/title/tt0115760/
1517,tt0118655,Austin Powers: International Man of Mystery,1997,Austin_Powers_International_Man_of_Mystery_1997.txt,https://www.imdb.com/title/tt0118655/
1526,tt0119109,Fathers' Day,1997,Fathers'_Day_1997.txt,https://www.imdb.com/title/tt0119109/
1533,tt0117398,The Promise,1996,The_Promise_1996.txt,https://www.imdb.com/title/tt0117398/
1529,tt0119809,Nowhere,1997,Nowhere_1997.txt,https://www.imdb.com/title/tt0119809/
1527,tt0119116,The Fifth Element,1997,The_Fifth_Element_1997.txt,https://www.imdb.com/title/tt0119116/
1537,tt0117615,Shall We Dance?,1996,Shall_We_Dance__1996.txt,https://www.imdb.com/title/tt0117615/
1541,tt0118556,Addicted to Love,1997,Addicted_to_Love_1997.txt,https://www.imdb.com/title/tt0118556/
1542,tt0115744,Brassed Off,1996,Brassed_Off_1996.txt,https://www.imdb.com/title/tt0115744/
1546,tt0117561,Schizopolis,1996,Schizopolis_1996.txt,https://www.imdb.com/title/tt0117561/
1545,tt0117359,Ponette,1996,Ponette_1996.txt,https://www.imdb.com/title/tt0117359/
1544,tt0119567,The Lost World: Jurassic Park,1997,The_Lost_World_Jurassic_Park_1997.txt,https://www.imdb.com/title/tt0119567/
1547,tt0120118,Shiloh,1996,Shiloh_1996.txt,https://www.imdb.com/title/tt0120118/
1549,tt0114303,Rough Magic,1995,Rough_Magic_1995.txt,https://www.imdb.com/title/tt0114303/
1550,tt0120373,Trial and Error,1997,Trial_and_Error_1997.txt,https://www.imdb.com/title/tt0120373/
1551,tt0118787,Buddy,1997,Buddy_1997.txt,https://www.imdb.com/title/tt0118787/
1554,tt0114134,The Pillow Book,1995,The_Pillow_Book_1995.txt,https://www.imdb.com/title/tt0114134/
1552,tt0118880,Con Air,1997,Con_Air_1997.txt,https://www.imdb.com/title/tt0118880/
1564,tt0120034,For Roseanna,1997,For_Roseanna_1997.txt,https://www.imdb.com/title/tt0120034/
1565,tt0116502,Head Above Water,1996,Head_Above_Water_1996.txt,https://www.imdb.com/title/tt0116502/
1556,tt0120179,Speed 2: Cruise Control,1997,Speed_2_Cruise_Control_1997.txt,https://www.imdb.com/title/tt0120179/
1566,tt0119282,Hercules,1997,Hercules_1997.txt,https://www.imdb.com/title/tt0119282/
1562,tt0118688,Batman & Robin,1997,Batman_&_Robin_1997.txt,https://www.imdb.com/title/tt0118688/
1569,tt0119738,My Best Friend's Wedding,1997,My_Best_Friend's_Wedding_1997.txt,https://www.imdb.com/title/tt0119738/
1572,tt0057345,Contempt,1963,Contempt_1963.txt,https://www.imdb.com/title/tt0057345/
1571,tt0115856,When the Cat's Away,1996,When_the_Cat's_Away_1996.txt,https://www.imdb.com/title/tt0115856/
1574,tt0119098,Fall,1997,Fall_1997.txt,https://www.imdb.com/title/tt0119098/
1573,tt0119094,Face/Off,1997,Face_Off_1997.txt,https://www.imdb.com/title/tt0119094/
1580,tt0119654,Men in Black,1997,Men_in_Black_1997.txt,https://www.imdb.com/title/tt0119654/
1582,tt0120512,Wild America,1997,Wild_America_1997.txt,https://www.imdb.com/title/tt0120512/
1581,tt0119848,Out to Sea,1997,Out_to_Sea_1997.txt,https://www.imdb.com/title/tt0119848/
1583,tt0120133,A Simple Wish,1997,A_Simple_Wish_1997.txt,https://www.imdb.com/title/tt0120133/
1585,tt0116930,Love Serenade,1996,Love_Serenade_1996.txt,https://www.imdb.com/title/tt0116930/
1586,tt0119173,G.I. Jane,1997,G.I._Jane_1997.txt,https://www.imdb.com/title/tt0119173/
1587,tt0082198,Conan the Barbarian,1982,Conan_the_Barbarian_1982.txt,https://www.imdb.com/title/tt0082198/
1584,tt0118884,Contact,1997,Contact_1997.txt,https://www.imdb.com/title/tt0118884/
1588,tt0119190,George of the Jungle,1997,George_of_the_Jungle_1997.txt,https://www.imdb.com/title/tt0119190/
1590,tt0119081,Event Horizon,1997,Event_Horizon_1997.txt,https://www.imdb.com/title/tt0119081/
1589,tt0118887,Cop Land,1997,Cop_Land_1997.txt,https://www.imdb.com/title/tt0118887/
1591,tt0120177,Spawn,1997,Spawn_1997.txt,https://www.imdb.com/title/tt0120177/
1592,tt0118570,Air Bud,1997,Air_Bud_1997.txt,https://www.imdb.com/title/tt0118570/
1596,tt0118818,Career Girls,1997,Career_Girls_1997.txt,https://www.imdb.com/title/tt0118818/
1594,tt0119361,In the Company of Men,1997,In_the_Company_of_Men_1997.txt,https://www.imdb.com/title/tt0119361/
1593,tt0119896,Picture Perfect,1997,Picture_Perfect_1997.txt,https://www.imdb.com/title/tt0119896/
